id,name,effect,god,rarity,mana,type,set,collectable,live,art_id,lib_id,tribe.String,tribe.Valid,attack.Int64,attack.Valid,health.Int64,health.Valid
1341,Righteous Apparition,Backline. Ability: Give order +2 to an enemy creature.,light,common,4,creature,order,True,true,C8-043,L8-043,aether,True,2,True,4,True
1342,Lips Are Sealed,Give order +4 to each creature with strength 3 or more.,light,rare,5,spell,order,True,true,C8-044,L8-044,,False,0,False,0,False
1343,Divine Judgement,Obliterate a creature with order.,light,epic,1,spell,order,True,true,C8-045,L8-045,,False,0,False,0,False
1345,Helios Justicar,"At the start of each turn, give order +1 to a random enemy creature.",light,epic,5,creature,order,True,true,C8-048,L8-048,mystic,True,4,True,5,True
1376,Miasmic Forge,"Backline. Can't attack. After you summon a creature, give it +1 armor. At the start of your turn, deal 2 damage to your god.",death,epic,2,creature,order,True,true,C8-079,L8-079,structure,True,0,True,2,True
1377,Desecrated Shrine,"Backline. Can't attack. At the start of your turn, deal 2 damage to both gods.",death,common,1,creature,order,True,true,C8-080,L8-080,structure,True,0,True,4,True
1378,Guardian Simulacrum,"Spell boost +1. At the end of turn, set this creature's armor equal to your total spell boost.",magic,rare,6,creature,order,True,true,C8-081,L8-081,structure,True,4,True,6,True
1379,Magnetic Blast,"Remove all armor from a creature. Deal X+1 damage to each creature, where X is the amount of armor removed.",magic,common,2,spell,order,True,true,C8-082,L8-082,,False,0,False,0,False
1380,Armadillo Familiar,"At the end of your turn, if you have played two or more spells, give +1 armor to this creature.",magic,common,1,creature,order,True,true,C8-083,L8-083,aether,True,2,True,1,True
1381,Unproven Incantation,"Blessed. Deal 4 damage to a creature. If it survives, deal 3 damage to the enemy god.",magic,common,4,spell,order,True,true,C8-084,L8-084,,False,0,False,0,False
1382,Miraculous Familiar,"Blessed. After you play your first spell each turn, add a random spell to your hand.",magic,rare,3,creature,order,True,true,C8-086,L8-086,aether,True,3,True,3,True
1383,Scholar of Power,"Spell boost +2. Roar: Reduce the cost of a spell in your hand by X, where X is your current spell boost.",magic,rare,7,creature,order,True,true,C8-087,L8-087,aether,True,6,True,6,True
1384,Vortimer the Volatile,"After you play a spell, give +1 strength to this creature. At the end of your turn, if this creature has 3 strength or more, set its strength to 1 and draw a card.",magic,legendary,2,creature,order,True,true,C8-088,L8-088,nether,True,2,True,3,True
1385,Crystal Watcher,Order 10. Ability: Unlock a mana lock and deal 1 damage to this creature.,magic,rare,3,creature,order,True,true,C8-089,L8-089,,False,2,True,3,True
1386,"Demetrios, Playwright","Order 10. Roar: Add a Final Draft to your hand. At the start of your turn, upgrade a Final Draft.",magic,legendary,2,creature,order,True,true,C8-090,L8-090,mystic,True,1,True,1,True
1387,Lightning Talisman,"After your god is damaged, deal 2 damage to the strongest enemy creature and 1 damage to the weakest other enemy creature, and remove 1 durability from this relic.",magic,rare,3,weapon,order,True,true,C8-091,L8-091,,False,0,True,3,True
1388,Wall of Lightning,Frontline. Can't attack. Spell boost +1.,magic,common,4,creature,order,True,true,C8-092,L8-092,structure,True,4,True,5,True
1389,Labyrinth Guard,Frontline. Can't attack. Armor 1.,magic,common,6,creature,order,True,true,C8-093,L8-093,structure,True,4,True,8,True
1390,Vow of Learning,Pick two different options: • Deal 1 damage. • Deal 2 damage to a creature. • Give protected to a creature. • Give ward to a creature.,magic,epic,3,spell,order,True,true,C8-094-1,L8-094,,False,0,False,0,False
1391,Defend the Ramparts,"Deal 2 damage to two different enemy creatures. If you control a Structure, deal 3 damage instead.",magic,rare,3,spell,order,True,true,C8-095,L8-095,,False,0,False,0,False
1392,Shaped Blast,"Pick one -- Deal 5 damage to each creature with frontline, or deal 3 damage to each creature without frontline.",magic,epic,5,spell,order,True,true,C8-096,L8-096,,False,0,False,0,False
1393,Volcanic Watcher,"Order 10. After you summon a creature, give +1 health to this creature. At the end of your turn, if this creature has 5 health or more, give spell boost +1 to it.",magic,rare,1,creature,order,True,true,C8-097,L8-097,atlantean,True,1,True,1,True
1394,Enchanted Chariot,Roar: Draw a Structure from your deck.,magic,common,4,creature,order,True,true,C8-098,L8-098,structure,True,3,True,3,True
1395,Aggravated Architect,"Backline. Ward. Ability: Choose a friendly Structure. Deal its strength as damage to a random enemy creature, then deal 1 damage to the Structure.",magic,epic,2,creature,order,True,true,C8-099,L8-099,mystic,True,2,True,4,True
1396,Grumpy Chest,"After this creature survives damage, draw a card.",magic,common,3,creature,order,True,true,C8-100,L8-100,structure,True,1,True,4,True
1367,City Planner,Roar: Summon two 1/4 City Walls.,neutral,epic,7,creature,order,True,true,C8-070,L8-070,guild,True,7,True,7,True
1397,Skeletal Hoplite,Armor 1.,neutral,common,1,creature,order,True,true,C8-101,L8-101,nether,True,1,True,2,True
1361,Mark of Death,"Blessed. Give each friendly creature ""Afterlife: Summon a 1/1 Zombie.""",death,common,2,spell,order,True,true,C8-064,L8-064,,False,0,False,0,False
1362,Deathwatch Elder,"Blessed. At the start of your turn, if your god has 15 health or less, deal 3 damage to the enemy god.",death,epic,3,creature,order,True,true,C8-065,L8-065,anubian,True,3,True,3,True
1364,Overseer of Vitality,Roar: Give -2 health to each enemy creature and +2 strength to each other friendly creature.,death,rare,7,creature,order,True,true,C8-067,L8-067,nether,True,6,True,6,True
1365,Pull the Strings,Deal 5 damage to your god. Summon a creature with cost 5 or less from either void onto your side of the board.,death,rare,3,spell,order,True,true,C8-068,L8-068,,False,0,False,0,False
1366,Triage Necromancer,"At the end of your turn, summon a random 1 mana creature from your void.",death,legendary,5,creature,order,True,true,C8-069,L8-069,anubian,True,5,True,5,True
1368,Barbed Fly,"Roar: Deal 1 damage to each god. If you are frenzied, deal 3 damage instead.",death,common,3,creature,order,True,true,C8-071,L8-071,wild,True,3,True,3,True
1369,Harrowing Visions,"Draw two cards. If you are frenzied, draw three instead.",death,common,4,spell,order,True,true,C8-072,L8-072,,False,0,False,0,False
1370,The Rotted One,"Roar: If you have less than 20 cards in your hand and void combined, deal 10 damage to your god.",death,epic,5,creature,order,True,true,C8-073,L8-073,dragon,True,8,True,8,True
1372,Arch of Amenmose,"Backline. After a friendly non-Zombie creature dies, summon a 1/1 Zombie. Roar & Ability: Summon three 1/1 Zombies.",death,legendary,6,creature,order,True,true,C8-075,L8-075,structure,True,3,True,7,True
1373,Plague Talisman,"Ability: Give a creature ""At the end of your turn, deal 2 damage to both gods."", then remove 1 durability from this relic.",death,rare,2,weapon,order,True,true,C8-076,L8-076,,False,0,True,3,True
1374,Voracious Fiend,Leech. Afterlife: Summon a 1/1 Zombie with leech.,death,common,2,creature,order,True,true,C8-077,L8-077,nether,True,2,True,2,True
1363,Inexorable Raider,Blessed. Afterlife: Summon a 1/1 Zombie.,death,common,3,creature,order,True,true,C8-066,L8-066,viking,True,3,True,2,True
1375,Mutual Hatred,"Destroy a creature that costs 4 or less mana, then take its health in damage.",death,common,3,spell,order,True,true,C8-078-1,L8-078,,False,0,False,0,False
1420,Zealous Ecclesiast,"Blessed. Roar: For each other blessed creature, heal each friendly character for 2.",light,rare,2,creature,order,True,true,C8-125,L8-125,,False,2,True,3,True
1421,Excommunicate,Pull an enemy creature from the board to the bottom of your opponent's deck. Gain 7 favor.,light,common,5,spell,order,True,true,C8-126,L8-126,,False,0,False,0,False
1429,Glaring Talisman,"After an enemy creature attacks your god, give order +3 to that creature, then remove 1 durability from this relic.",light,rare,2,weapon,order,True,true,C8-134,L8-134,,False,0,True,3,True
1430,Golden-Winged Sphinx,Frontline.  Roar: Give protected to your god. Afterlife: Give protected to each friendly creature until the end of the turn.,light,epic,5,creature,order,True,true,C8-135,L8-135,anubian,True,4,True,5,True
1431,Animated Armory,"Backline. Can't attack. Armor 1. After you summon an Olympian or Mystic creature, raise its armor to 1.",light,epic,4,creature,order,True,true,C8-136,L8-136,structure,True,2,True,5,True
1433,Anubian Redeemer,"Once per turn, give +1/+1 to this creature after a friendly creatures dies.",light,common,5,creature,order,True,true,C8-138,L8-138,anubian,True,4,True,6,True
1434,Protective Benediction,"Give two of the following to each friendly creature with strength 2 or less: +1 armor, frontline, protected, or +2 health.",light,rare,4,spell,order,True,true,C8-139-2,L8-139,,False,0,False,0,False
1435,Radiant Dawn,Each friendly creature gains +1/+1 and loses sleep.,light,rare,3,spell,order,True,true,C8-140,L8-140,,False,0,False,0,False
1398,"Polyhymnia, Aetheric Hydra","Frontline. Protected. Ward. Armor 4. At the end of your turn, give ward to this creature.",neutral,legendary,9,creature,order,True,true,C8-102,L8-102,aether,True,6,True,10,True
1399,Phalanx Lieutenant,Armor 1.,neutral,common,5,creature,order,True,true,C8-104,L8-104,olympian,True,5,True,4,True
1400,Strix Conscript,Armor 1.,neutral,common,3,creature,order,True,true,C8-105,L8-105,anubian,True,4,True,2,True
1402,Dead Sentry,Blessed. Frontline.,neutral,common,4,creature,order,True,true,C8-107,L8-107,anubian,True,4,True,4,True
1403,Blazing Behemoth,Backline. Blessed. Blitz. Burn 1.,neutral,rare,7,creature,order,True,true,C8-108-1,L8-108,wild,True,7,True,6,True
1404,Divine Archon,"Blessed. After you receive a blessing, give +2/+2 to this creature.",neutral,rare,5,creature,order,True,true,C8-109,L8-109,aether,True,2,True,2,True
1405,Amazon Spellcatcher,Blessed. Ward.,neutral,common,2,creature,order,True,true,C8-110,L8-110,amazon,True,2,True,2,True
1406,Guild Enforcer,Frontline. Armor 1.,neutral,common,5,creature,order,True,true,C8-111,L8-111,guild,True,3,True,5,True
1407,Thebian Elephant,"Overkill. After this creature attacks an enemy creature, gain +2 strength.",neutral,common,7,creature,order,True,true,C8-112,L8-112,olympian,True,6,True,8,True
1408,Ogre Warlock,"Ward. Roar: Give +X/+X to this creature, where X is your spell boost.",neutral,rare,4,creature,order,True,true,C8-113,L8-113,mystic,True,3,True,3,True
1409,Tempest Giant,Spell boost +1.,neutral,common,6,creature,order,True,true,C8-114,L8-114,mystic,True,6,True,6,True
1410,Covetous Cutthroat,"At the end of your turn, give +X/+X to this creature where X is the durability of your opponent's relic.",neutral,epic,4,creature,order,True,true,C8-115,L8-115,guild,True,4,True,4,True
1411,Larcenous Imp,"Roar: If your opponent has a relic equipped, give +1/+1 to this creature.",neutral,common,2,creature,order,True,true,C8-116,L8-116,nether,True,2,True,3,True
1412,Bronze Gate,Frontline. Can't attack. Armor 1.,neutral,common,3,creature,order,True,true,C8-117,L8-117,structure,True,2,True,3,True
1413,Munosian Infiltrator,Roar: Target an enemy creature that costs 3 or less. Set its health equal to its strength.,neutral,common,2,creature,order,True,true,C8-118,L8-118,olympian,True,2,True,3,True
1414,Beam Sentry,Roar: Deal 1 damage to your opponent's god.,neutral,common,1,creature,order,True,true,C8-119,L8-119,atlantean,True,3,True,1,True
1437,Grand Vault,Frontline. Can't attack. Armor 1. Afterlife: Your opponent draws two cards.,deception,common,3,creature,order,True,true,C8-142,L8-142,structure,True,3,True,3,True
1416,Venerable Paladin,Frontline. Armor 1. Afterlife: Give all of this creature's armor to your weakest creature.,light,common,3,creature,order,True,true,C8-121,L8-121,,False,3,True,2,True
1417,Exalted Hermit,"Armor 1. At the end of your turn, give +1 strength to this creature.",light,common,2,creature,order,True,true,C8-122,L8-122,olympian,True,2,True,1,True
1418,Shielded by Light,Give +3 armor to a friendly creature until the start of your next turn.,light,common,1,spell,order,True,true,C8-123,L8-123,,False,0,False,0,False
1422,Mentor of Salvation,"Ward.  Roar: Give each other friendly creature ""Afterlife: Pull this card to your hand.""",light,rare,7,creature,order,True,true,C8-127,L8-127,anubian,True,6,True,6,True
1423,"Kadmos, Son of Lysander","Frontline. Armor 1. After this creature is attacked, give +1 armor to the Chosen One. Roar: A random 6 mana creature in your deck becomes the Chosen One.",light,legendary,4,creature,order,True,true,C8-128,L8-128,olympian,True,2,True,4,True
1424,Parthene Proscenium,Protected. Ward. Ability: Pick one -- • Heal each friendly character for 3. • Give +3 strength to your weakest creature.,light,legendary,5,creature,order,True,true,C8-129,L8-129,structure,True,5,True,5,True
1425,Thaeriel's Anvil,"Backline. Ward. Can't attack. At the end of each turn, summon a 4/7 Divine Chains.",light,legendary,9,creature,order,True,true,C8-130,L8-130,structure,True,4,True,6,True
1426,"Sern, The Moderator","After a creature is healed, draw a card.  Roar: Give order +3 to an enemy creature, then heal each friendly character for 2.",light,legendary,4,creature,order,True,true,C8-131,L8-131,,False,2,True,5,True
1427,Divine Chains,Frontline. Creatures damaged by this creature gain order +2.,light,rare,6,creature,order,True,true,C8-132,L8-132,structure,True,4,True,7,True
1428,Generous Aid,"Heal a friendly character for 3. If that fully heals it, add a Generous Aid to your hand.",light,common,2,spell,order,True,true,C8-133,L8-133,,False,0,False,0,False
1419,Illustrious Planetar,Blessed. Ability: Gain 5 favor for each Aether you control.,light,common,3,creature,order,True,true,C8-124-1,L8-124,aether,True,3,True,3,True
1401,Planetar Acolyte,"Blessed. (After summoned, delve 3 blessed effects and play one.)",neutral,common,1,creature,order,True,true,C8-106,L8-106,aether,True,2,True,2,True
1448,"Scylla, Carnival Ringleader","Order 3. After this creature's order reaches 0, transform it into 5/5 Shimmerscales and give burn +5 to each other creature.",deception,legendary,4,creature,order,True,true,C8-153,L8-153,dragon,True,3,True,3,True
1449,Lady Marcella,Roar: Summon two Rogue Skulkers with deadly. Afterlife: Summon two Rogue Skulkers with deadly for your opponent.,deception,legendary,3,creature,order,True,true,C8-154,L8-154,guild,True,3,True,3,True
1454,Helm Hustler,"Backline. Roar & Ability: Steal an enemy creature's armor and add it to this creature, then deal this creature's armor as damage to that enemy.",deception,epic,3,creature,order,True,true,C8-144,L8-160,guild,True,2,True,4,True
1455,Giant Pangolin,Blitz. Confused. Armor 1.,nature,common,6,creature,order,True,true,C8-161,L8-161,wild,True,6,True,4,True
1457,Aspect of the Pangolin,Give +3 armor to a random friendly creature.,nature,common,4,spell,order,True,true,C8-163,L8-163,,False,0,False,0,False
1458,Spiny Porcupine,"Armor 4. After this creature survives an attack by an enemy creature, deal 2 damage to the enemy creature.",nature,rare,4,creature,order,True,true,C8-164,L8-164,wild,True,1,True,1,True
1459,Crescent Werewolf,"After you summon another Wild creature, refresh 1 mana.",nature,rare,2,creature,order,True,true,C8-165,L8-165,wild,True,2,True,2,True
1460,Celestial Stag,"Blessed. After you play your first creature each turn (excluding this creature), add a random Nature card to your hand.",nature,rare,3,creature,order,True,true,C8-166,L8-166,wild,True,3,True,3,True
1461,New Growth,Blessed. Add a random Nature card to your hand.,nature,common,1,spell,order,True,true,C8-167,L8-167,,False,0,False,0,False
1462,Brazen Moose,Blessed. Confused.,nature,common,5,creature,order,True,true,C8-168,L8-168,wild,True,5,True,6,True
1464,Falling Star,Give burn +6 to your opponent's strongest creature. Summon three 1/2 Badgers with confused and give them +1 strength.,nature,epic,5,spell,order,True,true,C8-170,L8-170,,False,0,False,0,False
1465,Sage of Renewal,Regen 2. Roar: Refresh 2 mana and delve two mana worth of Nature spells.,nature,rare,7,creature,order,True,true,C8-171,L8-171,mystic,True,6,True,6,True
1466,Ominous Burrow,"Backline. At the start of your turn, summon a random 5 mana Wild creature from your deck and destroy this creature.",nature,epic,3,creature,order,True,true,C8-172,L8-172,structure,True,1,True,4,True
1467,Blood and Bone,Deal 1 damage to your opponent's god. Add a random Nature card to your hand.,nature,common,1,spell,order,True,true,C8-173,L8-173,,False,0,False,0,False
1468,Starving Sabertooth,"After this creature attacks a creature, if you are frenzied, gain regen +1.",nature,rare,4,creature,order,True,true,C8-174,L8-174,wild,True,4,True,5,True
1469,Raging Giant,"Confused. Twin strike. Roar: If you are frenzied, give +1 armor to this creature.",nature,rare,6,creature,order,True,true,C8-176,L8-176,amazon,True,7,True,7,True
1470,Vicious Manticore,"Blitz. Overkill. At the end of your turn, if you are frenzied, deal 3 damage to your opponent's god.",nature,epic,5,creature,order,True,true,C8-177,L8-177,wild,True,4,True,3,True
1471,General Orythia,"Frontline. Roar: Summon two 1/1 Amazon Recruits, then give +2/+2 and twin strike to each other friendly Amazon.",nature,legendary,7,creature,order,True,true,C8-178,L8-178,amazon,True,5,True,5,True
1472,Watchtower of Agrodor,"Backline. Ability: Pick one -- Summon an Agrodor Protector, a Tainted Treant, or three Vibrant Fruits.",nature,legendary,6,creature,order,True,true,C8-179,L8-179,structure,True,2,True,8,True
1473,Blazing Talisman,"After an enemy creature attacks your god, give it burn +1. After a creature with burn dies, give regen +1 to each friendly creature.",nature,rare,2,weapon,order,True,true,C8-180,L8-180,,False,0,True,1,True
1474,Hearts of Bronze,Give +1 armor to each friendly creature.,war,common,2,spell,order,True,true,C8-181,L8-181,,False,0,False,0,False
1475,Looting Squire,"After an other friendly creature is destroyed, give +1 armor to this creature.",war,common,3,creature,order,True,true,C8-182,L8-182,guild,True,3,True,1,True
1476,Valknir Cavalry,Blitz. Twin Strike. Armor 1.,war,common,3,creature,order,True,true,C8-183,L8-183,viking,True,2,True,1,True
1439,Plate Pilferer,"Blitz. After this creature attacks another creature, it takes all their armor.",deception,rare,3,creature,order,True,true,C8-160,L8-144,guild,True,1,True,5,True
1440,Handsome Devil,Blessed. Hidden.,deception,common,5,creature,order,True,true,C8-145,L8-145,nether,True,6,True,3,True
1441,Ludia's Dedicant,"Blessed. After you use your god power, copy a random card from your opponent's deck and add it to your hand.",deception,common,3,creature,order,True,true,C8-146,L8-146,mystic,True,3,True,3,True
1442,Pray to Win,Blessed. Add a random card from the opposing god's domain to your hand.,deception,common,1,spell,order,True,true,C8-147,L8-147,,False,0,False,0,False
1443,Professor of Murder,"Hidden. After you summon a creature, give it hidden for one turn. Roar: Summon two 1/1 Rogue Skulkers with deadly and give them hidden.",deception,rare,7,creature,order,True,true,C8-148,L8-148,guild,True,6,True,6,True
1444,Counterfeit,"If your opponent has a relic equipped and you don't, destroy it and equip a copy of it. Otherwise, draw a card.",deception,epic,3,spell,order,True,true,C8-149,L8-149,,False,0,False,0,False
1445,Demolitions Expert,"Order 3. After this creature's order reaches 0, destroy a random enemy creature with frontline.",deception,common,2,creature,order,True,true,C8-150,L8-150,,False,2,True,3,True
1446,Prison Escapee,"Order 3. After this creature's order reaches 0, summon another Prison Escapee.",deception,rare,3,creature,order,True,true,C8-151,L8-151,guild,True,3,True,2,True
1447,Ring of the Siren,"Ability: Give order +1 to a creature, and remove 1 durability from this relic.",deception,epic,3,weapon,order,True,true,C8-152,L8-152,,False,0,True,4,True
1450,Shadow Matriarch,"Hidden for 1 turn. At the start of your turn, summon a Shadow of Lethenon.",deception,rare,3,creature,order,True,true,C8-155,L8-155,nether,True,2,True,1,True
1452,Twisting Talisman,Ability: Swap a creature's strength and health. Remove 1 durability from this relic.,deception,rare,2,weapon,order,True,true,C8-157,L8-157,,False,0,True,2,True
1453,Golden Curse,"Give each enemy creature burn +2 and ""After this creature dies from burn, your opponent draws a card.""",deception,epic,4,spell,order,True,true,C8-159,L8-159,,False,0,False,0,False
1456,Snapping Turtle,"Armor 2. At the end of your turn, give +2 armor to this creature. At the start of your turn, it loses 2 armor.",nature,rare,6,creature,order,True,true,C8-162,L8-162,wild,True,6,True,2,True
1463,Low-Hanging Fruit,Deal 1 damage to a random enemy with the least health. Summon a 1/1 Vibrant Fruit.,nature,common,1,spell,order,True,true,C8-169,L8-169,,False,0,False,0,False
1490,Sound the Charge,Give +1 strength and blitz to each creature in your hand.,war,common,3,spell,order,True,true,C8-197,L8-197,,False,0,False,0,False
1491,Rolling Thunder,"Summon two 3/3 Thunder Callers. If you are frenzied, draw the strongest Viking in your deck and reduce its cost by 1.",war,epic,7,spell,order,True,true,C8-198,L8-198,,False,0,False,0,False
101386,Final Draft v4,Deal 4 damage. Draw 4 cards.,magic,legendary,4,spell,order,False,true,C8-T004,L8-T088,,False,0,False,0,False
101304,Vibrant Fruit,Afterlife: Give your strongest creature +1/+1.,nature,none,1,creature,order,False,true,C8-T005,L8-T005,,False,1,True,1,True
1477,Smith's Hammer,"After you attack with this relic, give +1 armor to each friendly creature.",war,rare,4,weapon,order,True,true,C8-184,L8-184,,False,1,True,2,True
1478,Tenderizer,"Blitz. After you attack a creature with this relic, give it +1 durability (if it has any remaining).",war,epic,7,weapon,order,True,true,C8-185,L8-185,,False,8,True,2,True
1479,Echoing Fury,Blessed. Give +1 strength and twin strike to a friendly creature.,war,common,1,spell,order,True,true,C8-186,L8-186,,False,0,False,0,False
1480,Battle Artisan,"Blessed. After this creature attacks, add a random relic to your hand.",war,rare,3,creature,order,True,true,C8-187,L8-187,olympian,True,3,True,3,True
1482,Chieftain of Impulse,"Blitz. After you summon a creature, give it godblitz and +2 strength.",war,rare,7,creature,order,True,true,C8-189,L8-189,viking,True,6,True,6,True
1484,Valka's Captain,"Roar: Equip a 1/1 Barbed Hook. If you are frenzied, give that relic +1 strength.",war,epic,2,creature,order,True,true,C8-191,L8-191,viking,True,3,True,2,True
1486,"Anagreos, Daemon Prince","Godblitz. After this creature destroys another creature, obliterate it instead. Roar: Deal 6 damage to each enemy creature.",war,legendary,9,creature,order,True,true,C8-193,L8-193,,False,12,True,7,True
1487,Grand Hall,Frontline. Can't attack. Roar: Give +1 strength and leech to each other friendly creature.,war,legendary,4,creature,order,True,true,C8-194,L8-194,structure,True,2,True,5,True
1489,Archangel Bruiser,"Blitz. Roar: If you are frenzied, give overkill to this creature.",war,common,4,creature,order,True,true,C8-196,L8-196,aether,True,5,True,2,True
1492,Sole Survivor,"Give +3 strength to one of your creatures, then deal its strength as damage to each other creature.",war,epic,6,spell,order,True,true,C8-199,L8-199,,False,0,False,0,False
1493,Tartessian Minotaur,"Roar: Give +2 strength to each other friendly Olympian. If you are frenzied, also give them overkill.",war,rare,4,creature,order,True,true,C8-200,L8-200,olympian,True,3,True,4,True
101307,Raid,Summon a 1/1 Valknir Raider.,war,common,2,god power,order,False,true,C8-T008,L8-T008,,False,0,False,0,False
101390,Valknir Raider,,war,common,1,creature,order,False,true,C436,L8-T008-T1,viking,True,1,True,1,True
409,Rat of Destruction,Roar: Deal 1 damage to both gods.,death,epic,1,creature,promo,True,true,C8-201,L4-009,,False,1,True,1,True
414,Rat of Trickery,"Roar: Your opponent shuffles a random card from their hand into their deck, then draws a card.",deception,epic,1,creature,promo,True,true,C8-206,L4-014,,False,1,True,1,True
410,Rat of Healing,Roar: Heal a friendly character for 1.,light,epic,1,creature,promo,True,true,C8-202,L4-010,,False,1,True,1,True
411,Rat of Sorcery,Roar: Give one of your creatures spell boost +1.,magic,epic,1,creature,promo,True,true,C8-203,L4-011,,False,1,True,1,True
412,Rat of Perplexion,Roar: Deal 1 damage to a random enemy creature.,nature,epic,1,creature,promo,True,true,C8-204,L4-012,,False,1,True,1,True
413,Rat of Reinforcement,Roar: Give a creature in your hand +1 strength.,war,epic,1,creature,promo,True,true,C8-205,L4-013,,False,1,True,1,True
1260,Monsterize,Set a friendly creature's stats to 4/3.,death,common,2,spell,core,True,true,C2-261,L2-261,,False,0,False,0,False
1261,Impfestation,Fill your board with 1/1 Implings. Your god takes 3 damage.,death,common,4,spell,core,True,true,C2-262,L2-262,,False,0,False,0,False
1262,Swift Pox,Destroy an enemy creature with 6 health or less.,death,common,5,spell,core,True,true,C2-263,L2-263,,False,0,False,0,False
1263,Tomb Carver,Afterlife: Heal your god for 3.,death,common,4,creature,core,True,true,C2-264,L2-264,,False,4,True,5,True
1264,Faithbreaker,"After a god takes damage, this creature gains +1/+1.",death,epic,5,creature,core,True,true,C2-265,L2-265,nether,True,1,True,1,True
101301,Zombie,Leech,death,none,1,creature,order,False,true,C8-T002,L8-T002,nether,True,1,True,1,True
101309,Sacrifice,Draw a card and take 2 damage.,death,common,3,god power,order,False,true,C8-T010,L8-T010,,False,0,False,0,False
101300,Explosive Barrel,Order 10. Burn 1. Afterlife: Deal 2 damage to your god.,deception,common,1,creature,order,False,true,C8-T001,L8-T001,,False,0,True,2,True
101302,Shimmerscales,Backline. Hidden.,deception,common,5,creature,order,False,true,C8-T003,L8-T003,dragon,True,5,True,5,True
101303,Final Draft,Deal 1 damage. Draw 1 card.,magic,legendary,1,spell,order,False,true,C8-T004,L8-T004,,False,0,False,0,False
101384,Final Draft v2,Deal 2 damage. Draw 2 cards.,magic,legendary,2,spell,order,False,true,C8-T004,L8-T086,,False,0,False,0,False
101385,Final Draft v3,Deal 3 damage. Draw 3 cards.,magic,legendary,3,spell,order,False,true,C8-T004,L8-T087,,False,0,False,0,False
101387,Final Draft v5,"Deal 5 damage. Draw 5 cards. (No more rewrites Demetrios, just release the damn thing!)",magic,legendary,5,spell,order,False,true,C8-T004,L8-T089,,False,0,False,0,False
136700,City Wall,Frontline. Can't attack.,neutral,none,1,creature,order,False,true,C702,L8-T222,structure,True,1,True,4,True
1481,Ravenous Chimera,Blessed. Blitz. Leech.,war,common,5,creature,order,True,true,C8-188,L8-188,olympian,True,3,True,4,True
1485,"Oddi, Valka's Herald","Protected. After this creature attacks your opponent's god, reduce by 1 the cost of a random highest mana cost creature in your hand.",war,legendary,3,creature,order,True,true,C8-192,L8-192,viking,True,3,True,2,True
1488,Enraging Talisman,Ability: Give +1 strength to each creature and deal 1 damage to them. Remove 1 durability from this relic.,war,rare,2,weapon,order,True,true,C8-195,L8-195,,False,0,True,2,True
101308,Stealth,Give a creature hidden for 1 turn.,deception,common,3,god power,order,False,true,C8-T009,L8-T009,,False,0,False,0,False
1278,Whisper Baron,"Hidden. After you summon a Guild creature, this creature gains +1 strength.",deception,epic,3,creature,core,True,true,C2-279,L2-279,guild,True,2,True,3,True
1279,"Merrick, Keeper of the Many","Hidden. After a friendly creature attacks the opponent's god, set this creature's strength to that creature's strength.",deception,legendary,3,creature,core,True,true,C2-280,L2-280,guild,True,2,True,3,True
1280,Selfless Guildmate,Roar: Give +2 strength to another friendly Guild creature.,deception,rare,1,creature,core,True,true,C2-281,L2-281,guild,True,1,True,1,True
1281,Selfless Protector,"After a friendly creature dies, summon it from your void, and obliterate this creature.",light,common,1,creature,core,True,true,C2-282,L2-282,olympian,True,1,True,3,True
1282,Mace of Calling,Roar: Add a 2/2 Acolyte to your hand.,light,common,2,weapon,core,True,true,C2-283,L2-283,,False,2,True,2,True
1283,Call of the Light,Add three 2/2 Acolytes to your hand.,light,common,2,spell,core,True,true,C2-284,L2-284,,False,0,False,0,False
1284,Prophet of Doom,Roar: Increase the cost of 6 and 7 mana spells in your opponent's hand by 1.,light,epic,3,creature,core,True,true,C2-285,L2-285,olympian,True,2,True,4,True
1285,Wrong Path,Pull an enemy creature to the top of your opponent's deck. Draw a card.,light,common,4,spell,core,True,true,C2-286,L2-286,,False,0,False,0,False
1286,Militant Theist,"Roar: Target a creature.  If it's yours, give it +1/+1. If not, give it -1/-1.",light,rare,3,creature,core,True,true,C2-287,L2-287,olympian,True,2,True,3,True
1287,Lightbringer Priest,"At the end of each turn, your weakest damaged creature is healed for 1.",light,common,4,creature,core,True,true,C2-288,L2-288,mystic,True,4,True,4,True
1288,Parthene Recruiter,"Once per turn, summon a 2/2 Acolyte after a character is healed.",light,epic,3,creature,core,True,true,C2-289,L2-289,mystic,True,3,True,3,True
1289,"Odessa, Knight Arbiter","After a card is played, its owner expends 2 mana.",light,legendary,4,creature,core,True,true,C2-290,L2-290,mystic,True,3,True,5,True
1290,Vexing Vicar,Protected. Ward.,light,rare,1,creature,core,True,true,C2-291,L2-291,mystic,True,1,True,1,True
1291,Prayer of the Desperate,"Heal your god for 4, and give it protected.",light,rare,1,spell,core,True,true,C2-292,L2-292,,False,0,False,0,False
1292,Erratic Portal,Delve a Magic creature. Put it into your hand and add two copies to the bottom of your deck.,magic,common,1,spell,core,True,true,C2-293,L2-293,,False,0,False,0,False
1293,Blizzard Bolt,Deal 3 damage to a creature and put it to sleep.,magic,common,2,spell,core,True,true,C2-294,L2-294,,False,0,False,0,False
1294,Librarian's Prayer,Foresee 6. Draw a card.,magic,common,3,spell,core,True,true,C2-295,L2-295,,False,0,False,0,False
